flight.number,type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.estimatedTime,Temperature (°F) Max,Temperature (°F) Avg,Temperature (°F) Min,Dew Point (°F) Max,Dew Point (°F) Avg,Dew Point (°F) Min,Humidity (%) Max,Humidity (%) Avg,Humidity (%) Min,Wind Speed (mph) Max,Wind Speed (mph) Avg,Wind Speed (mph) Min,Pressure (in) Max,Pressure (in) Avg,Pressure (in) Min,Precipitation (in),hour,day,month,year
416,departure,active,lhe,opla,2024-06-14 23:55:00,dxb,omdb,2024-06-14t23:55:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,23,5,6,2024
9410,departure,active,lhe,opla,2024-06-14 23:40:00,bkk,vtbs,2024-06-14t23:40:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,23,5,6,2024
5435,departure,active,lhe,opla,2024-06-14 10:45:00,jed,oejn,2024-06-14t10:45:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,10,5,6,2024
737,departure,active,lhe,opla,2024-06-14 20:50:00,ruh,oerk,2024-06-14t20:50:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,20,5,6,2024
405,departure,active,lhe,opla,2024-06-14 17:00:00,khi,opkc,2024-06-14t17:00:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,17,5,6,2024
8284,departure,active,lhe,opla,2024-06-14 03:10:00,doh,othh,2024-06-14t03:10:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,3,5,6,2024
242,departure,active,lhe,opla,2024-06-14 04:35:00,auh,omaa,2024-06-14t04:51:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,4,5,6,2024
3160,departure,active,lhe,opla,2024-06-14 07:00:00,bah,obbi,2024-06-14t07:00:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,7,5,6,2024
520,departure,active,khi,opkc,2024-06-14 08:30:00,lhe,opla,2024-06-14t18:00:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,8,5,6,2024
672,departure,active,khi,opkc,2024-06-14 15:25:00,isb,opis,2024-06-14t15:25:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,15,5,6,2024
605,departure,active,khi,opkc,2024-06-14 04:00:00,doh,othh,2024-06-14t04:00:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,4,5,6,2024
609,departure,active,khi,opkc,2024-06-14 19:35:00,dxb,omdb,2024-06-14t19:35:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,19,5,6,2024
145,departure,active,khi,opkc,2024-06-14 19:00:00,lhe,opla,2024-06-14t19:00:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,19,5,6,2024
8191,departure,active,khi,opkc,2024-06-14 04:00:00,doh,othh,2024-06-14t04:00:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,4,5,6,2024
141,departure,cancelled,khi,opkc,2024-06-14 07:30:00,lhe,opla,2024-06-14t07:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,7,5,6,2024
549,departure,active,khi,opkc,2024-06-14 03:00:00,shj,omsj,2024-06-14t03:00:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,3,5,6,2024
2113,departure,active,khi,opkc,2024-06-14 16:40:00,dxb,omdb,2024-06-14t17:01:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,16,5,6,2024
110,departure,active,khi,opkc,2024-06-14 18:10:00,dxb,omdb,2024-06-14t18:10:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,18,5,6,2024
3813,departure,active,khi,opkc,2024-06-14 04:00:00,doh,othh,2024-06-14t04:00:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,4,5,6,2024
751,departure,active,khi,opkc,2024-06-14 06:50:00,bah,obbi,2024-06-14t06:48:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,6,5,6,2024
342,departure,active,khi,opkc,2024-06-14 23:30:00,bkk,vtbs,2024-06-14t23:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,23,5,6,2024
4357,departure,active,khi,opkc,2024-06-14 02:30:00,dxb,omdb,2024-06-14t06:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,2,5,6,2024
9144,departure,active,khi,opkc,2024-06-14 21:05:00,nng,zgnn,2024-06-14t12:44:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,21,5,6,2024
172,departure,active,khi,opkc,2024-06-14 01:00:00,jed,oejn,2024-06-14t00:40:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,1,5,6,2024
945,departure,active,khi,opkc,2024-06-14 22:55:00,pek,zbaa,2024-06-14t22:45:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,22,5,6,2024
711,departure,active,isb,opis,2024-06-14 05:30:00,ist,ltfm,2024-06-14t05:40:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,5,5,6,2024
724,departure,active,isb,opis,2024-06-14 17:10:00,mct,ooms,2024-06-14t17:10:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,17,5,6,2024
613,departure,active,isb,opis,2024-06-14 09:20:00,dxb,omdb,2024-06-14t09:20:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,9,5,6,2024
207,departure,active,isb,opis,2024-06-14 17:00:00,khi,opkc,2024-06-14t18:10:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,17,5,6,2024
3930,departure,active,isb,opis,2024-06-14 04:30:00,auh,omaa,2024-06-14t04:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,4,5,6,2024
230,departure,active,isb,opis,2024-06-14 16:45:00,auh,omaa,2024-06-14t16:45:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,16,5,6,2024
631,departure,active,isb,opis,2024-06-14 15:00:00,skz,opsk,2024-06-14t15:45:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,15,5,6,2024
742,departure,active,isb,opis,2024-06-14 20:30:00,shj,omsj,2024-06-14t20:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,20,5,6,2024
6028,departure,active,isb,opis,2024-06-14 09:30:00,doh,othh,2024-06-14t09:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,9,5,6,2024
245,departure,active,isb,opis,2024-06-14 00:15:00,dmm,oedf,2024-06-14t01:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,0,5,6,2024
451,departure,active,isb,opis,2024-06-14 11:50:00,kdu,opsd,2024-06-14t11:50:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,11,5,6,2024
946,departure,active,isb,opis,2024-06-14 19:30:00,khi,opkc,2024-06-14t19:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,19,5,6,2024
181,departure,active,isb,opis,2024-06-14 21:25:00,shj,omsj,2024-06-14t21:25:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,21,5,6,2024
633,departure,active,isb,opis,2024-06-14 03:35:00,doh,othh,2024-06-14t03:35:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,3,5,6,2024
7917,departure,active,isb,opis,2024-06-14 03:35:00,doh,othh,2024-06-14t03:35:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,3,5,6,2024
232,departure,active,isb,opis,2024-06-14 04:30:00,auh,omaa,2024-06-14t04:30:00.000,111,98.8,86,63,58.6,55,45,28.2,16,12,4.8,0,28.8,28.7,28.7,0,4,5,6,2024
765,departure,active,lhe,opla,2024-06-03 07:00:00,bah,obbi,2024-06-03t07:00:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,7,1,6,2024
430,departure,active,lhe,opla,2024-06-03 12:00:00,auh,omaa,2024-06-03t12:00:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,12,1,6,2024
6030,departure,active,lhe,opla,2024-06-03 03:10:00,doh,othh,2024-06-03t03:10:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,3,1,6,2024
959,departure,active,lhe,opla,2024-06-03 02:10:00,jed,oejn,2024-06-03t03:00:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,2,1,6,2024
247,departure,active,lhe,opla,2024-06-03 12:45:00,dmm,oedf,2024-06-03t12:45:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,12,1,6,2024
502,departure,active,lhe,opla,2024-06-03 21:00:00,shj,omsj,2024-06-03t21:00:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,21,1,6,2024
242,departure,active,lhe,opla,2024-06-03 04:35:00,auh,omaa,2024-06-03t05:02:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,4,1,6,2024
500,departure,active,lhe,opla,2024-06-03 12:45:00,shj,omsj,2024-06-03t12:45:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,12,1,6,2024
855,departure,active,lhe,opla,2024-06-03 00:50:00,rkt,omrk,2024-06-03t00:50:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,0,1,6,2024
7416,departure,active,lhe,opla,2024-06-03 23:40:00,bkk,vtbs,2024-06-03t23:40:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,23,1,6,2024
336,departure,active,khi,opkc,2024-06-03 16:40:00,dxb,omdb,2024-06-03t16:40:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,16,1,6,2024
831,departure,active,khi,opkc,2024-06-03 19:40:00,jed,oejn,2024-06-03t19:30:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,19,1,6,2024
6098,departure,active,khi,opkc,2024-06-03 10:25:00,doh,othh,2024-06-03t10:25:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,10,1,6,2024
842,departure,active,khi,opkc,2024-06-03 12:40:00,lhe,opla,2024-06-03t22:45:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,12,1,6,2024
9144,departure,active,khi,opkc,2024-06-03 21:05:00,nng,zgnn,2024-06-03t12:49:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,21,1,6,2024
503,departure,active,khi,opkc,2024-06-03 09:20:00,gwd,opgd,2024-06-03t09:20:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,9,1,6,2024
302,departure,cancelled,khi,opkc,2024-06-03 08:00:00,lhe,opla,2024-06-03t08:00:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,8,1,6,2024
201,departure,active,khi,opkc,2024-06-03 20:45:00,auh,omaa,2024-06-03t20:58:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,20,1,6,2024
152,departure,active,khi,opkc,2024-06-03 06:55:00,cmb,vcbi,2024-06-03t06:55:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,6,1,6,2024
761,departure,active,khi,opkc,2024-06-03 23:35:00,jed,oejn,2024-06-03t23:25:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,23,1,6,2024
9030,departure,active,khi,opkc,2024-06-03 06:55:00,cmb,vcbi,2024-06-03t06:55:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,6,1,6,2024
5429,departure,active,khi,opkc,2024-06-03 09:10:00,jed,oejn,2024-06-03t08:58:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,9,1,6,2024
543,departure,active,khi,opkc,2024-06-03 10:35:00,shj,omsj,2024-06-03t10:35:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,10,1,6,2024
8192,departure,active,khi,opkc,2024-06-03 10:25:00,doh,othh,2024-06-03t10:25:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,10,1,6,2024
8191,departure,active,khi,opkc,2024-06-03 04:00:00,doh,othh,2024-06-03t04:00:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,4,1,6,2024
201,departure,active,isb,opis,2024-06-03 10:00:00,khi,opkc,2024-06-03t10:00:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,10,1,6,2024
742,departure,active,isb,opis,2024-06-03 20:30:00,shj,omsj,2024-06-03t20:30:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,20,1,6,2024
7418,departure,active,isb,opis,2024-06-03 23:20:00,bkk,vtbs,2024-06-03t23:20:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,23,1,6,2024
232,departure,active,isb,opis,2024-06-03 04:30:00,auh,omaa,2024-06-03t04:30:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,4,1,6,2024
6034,departure,active,isb,opis,2024-06-03 03:35:00,doh,othh,2024-06-03t03:32:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,3,1,6,2024
5711,departure,active,isb,opis,2024-06-03 05:30:00,ist,ltfm,2024-06-03t05:40:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,5,1,6,2024
7571,departure,active,isb,opis,2024-06-03 09:20:00,dxb,omdb,2024-06-03t09:25:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,9,1,6,2024
216,departure,active,isb,opis,2024-06-03 13:25:00,dxb,omdb,2024-06-03t13:25:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,13,1,6,2024
206,departure,active,isb,opis,2024-06-03 03:35:00,kwi,okkk,2024-06-03t03:45:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,3,1,6,2024
316,departure,active,isb,opis,2024-06-03 04:15:00,ruh,oerk,2024-06-03t04:25:00.000,113,96.9,82,66,59.3,52,51,31.4,15,58,15.9,0,29.0,28.8,28.7,0,4,1,6,2024
7617,departure,active,lhe,opla,2024-06-11 03:30:00,dxb,omdb,2024-06-11t03:30:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,3,2,6,2024
8284,departure,active,lhe,opla,2024-06-11 03:10:00,doh,othh,2024-06-11t03:10:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,3,2,6,2024
346,departure,active,lhe,opla,2024-06-11 23:40:00,bkk,vtbs,2024-06-11t23:40:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,23,2,6,2024
9148,departure,active,lhe,opla,2024-06-11 22:25:00,nng,zgnn,2024-06-11t13:44:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,22,2,6,2024
472,departure,active,lhe,opla,2024-06-11 23:50:00,jed,oejn,2024-06-11t23:50:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,23,2,6,2024
629,departure,active,lhe,opla,2024-06-11 09:55:00,doh,othh,2024-06-11t09:55:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,9,2,6,2024
7915,departure,active,lhe,opla,2024-06-11 09:55:00,doh,othh,2024-06-11t09:55:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,9,2,6,2024
500,departure,active,lhe,opla,2024-06-11 12:45:00,shj,omsj,2024-06-11t12:45:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,12,2,6,2024
859,departure,active,lhe,opla,2024-06-11 17:00:00,jed,oejn,2024-06-11t17:07:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,17,2,6,2024
403,departure,active,lhe,opla,2024-06-11 21:40:00,dxb,omdb,2024-06-11t23:15:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,21,2,6,2024
4359,departure,active,lhe,opla,2024-06-11 12:35:00,dxb,omdb,2024-06-11t13:50:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,12,2,6,2024
855,departure,active,lhe,opla,2024-06-11 10:55:00,rkt,omrk,2024-06-11t10:55:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,10,2,6,2024
7414,departure,active,khi,opkc,2024-06-11 23:30:00,bkk,vtbs,2024-06-11t23:30:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,23,2,6,2024
611,departure,active,khi,opkc,2024-06-11 10:25:00,doh,othh,2024-06-11t10:25:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,10,2,6,2024
522,departure,active,khi,opkc,2024-06-11 13:10:00,lhe,opla,2024-06-11t14:25:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,13,2,6,2024
709,departure,active,khi,opkc,2024-06-11 06:00:00,ist,ltfm,2024-06-11t06:00:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,6,2,6,2024
334,departure,active,khi,opkc,2024-06-11 11:30:00,dxb,omdb,2024-06-11t11:55:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,11,2,6,2024
208,departure,active,khi,opkc,2024-06-11 20:00:00,isb,opis,2024-06-11t20:00:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,20,2,6,2024
213,departure,active,khi,opkc,2024-06-11 02:30:00,dxb,omdb,2024-06-11t02:30:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,2,2,6,2024
695,departure,active,khi,opkc,2024-06-11 02:00:00,add,haab,2024-06-11t01:30:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,2,2,6,2024
2111,departure,active,khi,opkc,2024-06-11 11:30:00,dxb,omdb,2024-06-11t11:55:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,11,2,6,2024
946,departure,active,khi,opkc,2024-06-11 22:55:00,pek,zbaa,2024-06-11t22:38:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,22,2,6,2024
402,departure,active,khi,opkc,2024-06-11 13:00:00,lhe,opla,2024-06-11t13:00:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,13,2,6,2024
761,departure,active,khi,opkc,2024-06-11 00:25:00,jed,oejn,2024-06-10t23:59:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,0,2,6,2024
3920,departure,active,khi,opkc,2024-06-11 04:55:00,auh,omaa,2024-06-11t04:55:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,4,2,6,2024
6024,departure,active,khi,opkc,2024-06-11 04:00:00,doh,othh,2024-06-11t03:59:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,4,2,6,2024
3930,departure,active,isb,opis,2024-06-11 04:30:00,auh,omaa,2024-06-11t04:30:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,4,2,6,2024
210,departure,active,isb,opis,2024-06-11 02:55:00,dxb,omdb,2024-06-11t02:55:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,2,2,6,2024
711,departure,active,isb,opis,2024-06-11 05:30:00,ist,ltfm,2024-06-11t05:40:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,5,2,6,2024
124,departure,active,isb,opis,2024-06-11 16:00:00,khi,opkc,2024-06-11t16:00:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,16,2,6,2024
5557,departure,active,isb,opis,2024-06-11 03:35:00,doh,othh,2024-06-11t03:35:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,3,2,6,2024
309,departure,active,isb,opis,2024-06-11 19:00:00,khi,opkc,2024-06-11t19:30:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,19,2,6,2024
211,departure,active,isb,opis,2024-06-11 12:20:00,dxb,omdb,2024-06-11t12:26:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,12,2,6,2024
7917,departure,active,isb,opis,2024-06-11 03:35:00,doh,othh,2024-06-11t03:35:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,3,2,6,2024
718,departure,active,isb,opis,2024-06-11 06:10:00,jed,oejn,2024-06-11t06:00:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,6,2,6,2024
301,departure,active,isb,opis,2024-06-11 10:00:00,khi,opkc,2024-06-11t10:10:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,10,2,6,2024
6034,departure,active,isb,opis,2024-06-11 03:35:00,doh,othh,2024-06-11t03:35:00.000,111,98.1,84,59,55.6,50,42,25.7,14,21,6.5,0,28.8,28.8,28.7,0,3,2,6,2024
5783,departure,active,lhe,opla,2024-06-15 10:45:00,jed,oejn,2024-06-15t10:45:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,10,6,6,2024
6634,departure,active,lhe,opla,2024-06-15 03:10:00,doh,othh,2024-06-15t03:10:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,3,6,6,2024
5048,departure,active,lhe,opla,2024-06-15 02:00:00,gyd,ubbb,2024-06-15t02:45:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,2,6,6,2024
739,departure,active,lhe,opla,2024-06-15 02:50:00,jed,oejn,2024-06-15t02:50:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,2,6,6,2024
305,departure,active,lhe,opla,2024-06-15 17:00:00,khi,opkc,2024-06-15t17:20:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,17,6,6,2024
132,departure,active,lhe,opla,2024-06-15 21:25:00,kul,wmkk,2024-06-15t21:25:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,21,6,6,2024
841,departure,active,lhe,opla,2024-06-15 07:15:00,khi,opkc,2024-06-15t07:15:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,7,6,6,2024
412,departure,active,lhe,opla,2024-06-15 00:15:00,shj,omsj,2024-06-15t00:15:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,0,6,6,2024
244,departure,active,lhe,opla,2024-06-15 20:40:00,auh,omaa,2024-06-15t20:29:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,20,6,6,2024
242,departure,active,lhe,opla,2024-06-15 04:35:00,auh,omaa,2024-06-15t04:35:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,4,6,6,2024
401,departure,active,lhe,opla,2024-06-15 10:00:00,khi,opkc,2024-06-15t10:00:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,10,6,6,2024
725,departure,active,lhe,opla,2024-06-15 03:05:00,ruh,oerk,2024-06-15t03:05:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,3,6,6,2024
5586,departure,active,lhe,opla,2024-06-15 09:55:00,doh,othh,2024-06-15t09:55:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,9,6,6,2024
330,departure,active,khi,opkc,2024-06-15 19:30:00,mux,opmt,2024-06-15t19:30:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,19,6,6,2024
6026,departure,active,khi,opkc,2024-06-15 10:25:00,doh,othh,2024-06-15t10:25:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,10,6,6,2024
5576,departure,active,khi,opkc,2024-06-15 04:00:00,doh,othh,2024-06-15t04:00:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,4,6,6,2024
201,departure,active,khi,opkc,2024-06-15 20:45:00,auh,omaa,2024-06-15t20:45:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,20,6,6,2024
9931,departure,active,khi,opkc,2024-06-15 22:55:00,dxb,omdb,2024-06-15t22:46:00.000,111,99.5,88,66,62.8,57,43,31.3,18,15,7.8,0,28.8,28.7,28.7,0,22,6,6,2024
